locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Łódź,ul. Gdańska,2.0,54.0,585000.0,10878.0,Oferta biura nieruchomości,ponad tydzień temu,9.0,https://adresowo.pl/o/mieszkanie-lodz-ul-gdanska-2-pokojowe-d9b1c3,https://s2.adresowa.pl/oi/71/6b/3b684a_ce6c_cover-2-pokojowe-mieszkanie-lodz-ul-gdanska.jpg,Łódź,ul. Gdańska,parter,2021.0,blok,10 878,"Na sprzedaż, 2 pokojowe mieszkanie idealne pod lokal usługowy oraz kancelarie adwokacką , po remoncie w nowym bloku na zamkniętym terenie w samym centrum miasta. Na chwile obecną działa tam Kancelaria Adwokacka. Główne cechy nieruchomości: -Niski blok położony w głębi działki, a nie wzdłuż ulicy, dzięki czemu w mieszkaniu jest cicho, -W budynku znajduje się gustownie wykończone lobby, ładne korytarze oraz dwie windy zjeżdżające do hali garażowej, -Otwarta przestrzeń na salon i aneks, -Duże okna oraz -Idealna opcja dla osób chcących mieć swój własny lokal w centrum miasta. -Miejsce postojowe w hali garażowej w cenie 43 000zł Lokalizacja -Piotrkowska Centrum: 650m -Galeria Łódzka: 1km -OFF Piotrkowska: 700m -Sukcesja (kino, kręgielnia, siłownia, sklepy): 1,3km -Dworzec Łódź Kaliska: 1,8km -Dworzec Łódź Fabryczna: 2km -Park Poniatowskiego: 450m -Atlas Arena: 2,6km Zainteresowane osoby proszę o kontakt Oleh Zaitsev",,tak,,plastikowe,własność,,51.766829,19.449638
Łódź Zarzew,al. marsz. Edwarda Śmigłego-Rydza,2.0,43.0,325000.0,7558.0,Bez pośredników,ponad tydzień temu,11.0,https://adresowo.pl/o/mieszkanie-lodz-zarzew-al-marsz-edwarda-smiglego-rydza-2-pokojowe-u2g1r9,https://s2.adresowa.pl/oi/68/56/3b53cc_4bb2_cover-2-pokojowe-mieszkanie-lodz-zarzew-al-marsz-edwarda-smiglego-rydza.jpg,Łódź Zarzew,al. marsz. Edwarda Śmigłego-Rydza,6 / winda,,blok,7 558,"Sprzedam umeblowane mieszkanie z balkonem. Mieszkanie ma 43 m², znajduje się na 6. piętrze w bloku z windą (po remoncie). Jest bardzo jasne i funkcjonalne, z układem wschód-zachód - salon z balkonem od strony zachodniej, a kuchnia i sypialnia od wschodniej, co zapewnia komfort o każdej porze roku. W skład mieszkania wchodzą: - przestronny salon ok. 17,0 m² z wyjściem na balkon (wykończony płytkami i osiatkowany - ochrona przed gołębiami), - sypialnia ok. 9,5 m², - oddzielna kuchnia ok. 6,5 m², - łazienka z WC ok. 4,0 m², - holl wejściowy i korytarz z szafą i szafkami w zabudowie. W mieszkaniu jest dużo miejsca do przechowywania, co pozwala utrzymać porządek i wygodnie zorganizować przestrzeń. Świetna lokalizacja - wszędzie blisko, a jednocześnie spokojnie: - sklep Carrefour Market przed blokiem, - przedszkole/żłobek w odległości 50 m, - szkoła podstawowa 300 m, - w pobliżu parki: Park Podolski i Park nad Jasieniem. Okolica jest spokojna i dobrze skomunikowana. Do mieszkania przynależy piwnica, a pod blokiem dostępny jest bezpłatny parking. Czynsz administracyjny wynosi ok. 640 zł miesięcznie (1 osoba) - w tym ogrzewanie, woda, śmieci. Cena do negocjacji. Zainteresowanych zapraszam do kontaktu. Pośrednikom dziękuję.",tak,,osobna,plastikowe,własność,,51.747521,19.489537
Łódź Śródmieście,ul. Wólczańska,2.0,39.0,437551.0,11111.0,Bez pośredników,ponad tydzień temu,4.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wolczanska-2-pokojowe-f9h3a7,https://s2.adresowa.pl/oi/76/28/3b51ea_a398_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-wolczanska.jpg,Łódź Śródmieście,ul. Wólczańska,3 / winda,2026.0,blok,11 111,"2-pokojowe mieszkanie na 3 piętrze z 8 w Inwestycji Accanto Dewelopera Malta II. Łączna powierzchnia 39,38 m2 składająca się z: salonu z aneksem kuchennym (19,83m2), sypialni (9,77m2), łazienki (6,05m2) oraz ustawnego przedpokoju (3,73 m2). Balkon - 3,1 m2. Do mieszkania przynależy miejsce postojowe w hali garażowej w cenie 45 000 zł. Za miejscem postojowym znajduje się komórka lokatorska (boks) o powierzchni 2,15 m2. Zakończenie prac planowane jest na koniec stycznia 2026r. Kupujący zwolniony z podatku PCC. Lokalizacja: Park im. ks. J. Poniatowskiego (10 minut spacerem). Przystanek tramwajowy (5 minut spacerem), przystanek autobusowy (6 minut spacerem). Biedronka (6 minut spacerem), Lidl (5 minut samochodem). Galeria Łódzka (20 minut spacerem). Politechnika Łódzka (5 minut spacerem). ul. Piotrkowska (4 minuty spacerem). Accanto to nowoczesna inwestycja deweloperska w sercu Łodzi, przy ulicy Wólczańskiej 158. To doskonała propozycja dla tych, którzy cenią sobie życie w centrum miasta, bliskość uczelni wyższych i dynamiczne otoczenie. W inwestycji Accanto zaprojektowano 147 mieszkań o zróżnicowanych metrażach od 26 do 70 m². Jednym z głównych atutów inwestycji Accanto jest jej lokalizacja naprzeciwko wydziału Biotechnologii Politechniki Łódzkiej oraz w bezpośrednim sąsiedztwie ulicy Piotrkowskiej, jednej z najbardziej znanych i lubianych ulic w Łodzi. Bliskość centrum miasta gwarantuje łatwy dostęp do bogatej oferty kulturalnej, gastronomicznej oraz handlowej. Okolica jest również zielona (Park im. ks. J. Poniatowskiego) oraz świetnie skomunikowana - w pobliżu są przystanki tramwajowe i autobusowe. Lokalizacja inwestycji sprawia, że jest to atrakcyjna propozycja nie tylko dla osób szukających wygodnego mieszkania w centrum miasta, ale też dla inwestorów zainteresowanych krótko- i długoterminowym najmem.",tak,tak,aneks,plastikowe,własność,,51.755588,19.454869
Łódź Marysin,ul. Zbożowa,3.0,52.0,419000.0,8136.0,Oferta biura nieruchomości,ponad tydzień temu,10.0,https://adresowo.pl/o/mieszkanie-lodz-marysin-ul-zbozowa-3-pokojowe-k7o8k3,https://s2.adresowa.pl/oi/57/28/3b6846_ce34_cover-3-pokojowe-mieszkanie-lodz-marysin-ul-zbozowa.jpg,Łódź Marysin,ul. Zbożowa,2,1965.0,,8 136,"Na sprzedaż 3 pokojowe mieszkanie na osiedlu Marysin w zielonej części łódzkich bałut. Mieszkanie składa się z 3 pokoi, kuchni, korytarza, łazienki oraz toalety. Usytuowane jest na 2 piętrze czynsz: 550zł Świetny układ - wejście do każdego pokoju z korytarza - rozkład. Dodatkowo balkon od strony zachodniej oraz komórka w podpiwniczeniu. W okolice liczne punkty handlowo usługowe, pełna infrastruktura - placówki edukacyjne, sklepy, przychodnie. Marysin słynie z pięknych zielonych terenów, piękny Park Szarych Szeregów to miejsce na poranne spacery i popołudniowy jogging :) Zapraszam na prezentację Patrycja Olszak",tak,,,plastikowe,własność,,51.793504,19.462157
Łódź Górna,ul. Zofii Nałkowskiej,2.0,37.0,368000.0,9946.0,Oferta biura nieruchomości,ponad tydzień temu,10.0,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-zofii-nalkowskiej-2-pokojowe-t2q6h2,https://s2.adresowa.pl/oi/44/54/3b683e_4489_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-zofii-nalkowskiej.jpg,Łódź Górna,ul. Zofii Nałkowskiej,7 / winda,1988.0,blok,9 946,"Na sprzedaż: 2-pokojowe mieszkanie po generalnym remoncie. Serdecznie zapraszamy do zapoznania się z naszą nową ofertą – funkcjonalne i nowoczesne mieszkanie o powierzchni 37 m², zlokalizowane przy ul. Zofii Nałkowskiej w Łodzi (dzielnica Górna). Lokal znajduje się na 7. piętrze 10-piętrowego bloku z windą z 1988 roku. Najważniejsze atuty: Mieszkanie świeżo po kapitalnym remoncie – wszystko pachnie nowością! Gotowe do zamieszkania od zaraz – umeblowane i wyposażone Doskonała lokalizacja – świetna komunikacja z całym miastem, w pobliżu przystanki, sklepy, punkty usługowe, markety oraz szybki dojazd do centrum i na uczelnie. Jasne, słoneczne wnętrza – mieszkanie z ekspozycją na dwie strony świata. Ciche otoczenie – w sąsiedztwie niska zabudowa. Zakres remontu: Wymienione instalacje: elektryczna i wodno-kanalizacyjna Nowe okna PCV oraz drzwi zewnętrzne i wewnętrzne Świeże tynki, gładzie i malowanie ścian Nowe panele podłogowe wysokiej klasy Łazienka: nowoczesna wanna z deszczownicą i parawanem, nablatowa umywalka, miejsce na dużą pralkę, duże lustro, gres polerowany Oddzielna, jasna kuchnia: meble w białym połysku, sprzęt AGD w zabudowie (płyta indukcyjna, piekarnik, zmywarka, okap – wszystko nowe, na gwarancji), zlew granitowy, podłoga wykończona gresem Nowe oświetlenie, gniazdka, kontakty, karnisze Instalacja TV i internetowa w obu pokojach Dodatkowe informacje: Balkon oraz przynależna piwnica Wszystkie media miejskie Niski czynsz – ok. 400 zł/miesiąc Mieszkanie stanowi odrębną własność z księgą wieczystą, bez żadnych obciążeń Lokalizacja: Łódź, Górna – ul. Zofii Nałkowskiej Powierzchnia: 37 m² Piętro: 7/10 (blok z windą) Stan: bardzo dobry, gotowe do wprowadzenia Dodatkowo: balkon, piwnica Świadectwo energetyczne – dostępne W ofercie posiadamy również inne 2-pokojowe mieszkania w okolicy (Chojny, Dąbrowa, Zarzew) – zapraszamy do kontaktu. Weronika Górecka",,,,,własność,"Wyposażenie: internet, piekarnik, pralkę, tv, zmywarka",51.734118,19.503882
Łódź Widzew,ul. Tatrzańska,1.0,27.0,299000.0,10997.0,Bez pośredników,ponad tydzień temu,6.0,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-tatrzanska-1-pokoj-d7j2p6,https://s2.adresowa.pl/oi/19/29/3b51c2_85e7_cover-1-pokojowe-mieszkanie-lodz-widzew-ul-tatrzanska.jpg,Łódź Widzew,ul. Tatrzańska,1,,blok,10 997,"Na sprzedaż kawalerka o powierzchni 27,19 m², położona przy ul. Tatrzańskiej 47/49 w Łodzi, w bardzo dobrze skomunikowanej, a jednocześnie cichej i zielonej okolicy. Idealna propozycja zarówno do zamieszkania, jak i pod inwestycję. Najważniejsze informacje: - I piętro - pokój + kuchnia + łazienka + przedpokój - balkon - komórka lokatorska - pełna własność - mieszkanie do zamieszkania bez remontu Wyposażenie w cenie mieszkania: - pralka - lodówka - kuchenka - piekarnik - telewizor Mieszkanie jest zadbane, funkcjonalne i gotowe do wprowadzenia się od zaraz. Układ pozwala na wygodne zaaranżowanie części dziennej oraz aneksu kuchennego. Lokalizacja i okolica: - Park Podolski w bezpośredniej okolicy - spokojna, zielona część miasta - bardzo dobra komunikacja miejska (szybki dojazd do centrum i innych dzielnic) - w pobliżu sklepy, punkty usługowe i infrastruktura miejska Bezpośrednio od właściciela, bez pośredników. Zapraszam do kontaktu i umówienia się na prezentację mieszkania.",tak,,osobna,plastikowe,własność,"Wyposażenie: pralka, lodówka, kuchenka, piekarnik",51.745453,19.493727
Łódź Koziny,ul. Drewnowska,1.0,26.0,230000.0,8782.0,Bez pośredników,ponad tydzień temu,15.0,https://adresowo.pl/o/mieszkanie-lodz-koziny-ul-drewnowska-1-pokoj-w8y6i9,https://s2.adresowa.pl/oi/48/11/3b50de_e9a9_cover-1-pokojowe-mieszkanie-lodz-koziny-ul-drewnowska.jpg,Łódź Koziny,ul. Drewnowska,3,1970.0,blok,8 782,"Inwestycyjny Diament na Kozinach - Tuż obok Manufaktury i Metra! Szukasz mieszkania z ogromnym potencjałem w lokalizacji, która z każdym rokiem zyskuje na wartości? Ta oferta jest właśnie dla Ciebie! Oferujemy na sprzedaż funkcjonalne, słoneczne mieszkanie o powierzchni 26,19 m², położone na 3. piętrze w kameralnym, trzypiętrowym bloku przy ulicy Drewnowskiej (osiedle Koziny). Lokalizacja, której nie trzeba reklamować: Mieszkanie znajduje się w sercu jednej z najbardziej pożądanych części Łodzi: - Manufaktura: Kilka minut spacerem dzieli Cię od centrum handlowo-rozrywkowego, restauracji, kina i siłowni. - Łódzkie Metro (Tunel Średnicowy): Nieruchomość znajduje się w bezpośrednim sąsiedztwie planowanego wyjścia z podziemnego przystanku kolei miejskiej. To gwarancja błyskawicznego połączenia z całą Łodzią oraz wzrostu wartości nieruchomości w najbliższym czasie! - Pełna infrastruktura: W okolicy sklepy, punkty usługowe, parki i świetna komunikacja miejska. O mieszkaniu: Lokal charakteryzuje się bardzo praktycznym układem, który daje szerokie pole do własnej aranżacji: - Duży pokój dzienny: Jasny i ustawny, idealny do stworzenia komfortowej strefy relaksu. - Osobna, widna kuchnia: Okno w kuchni zapewnia naturalne światło i świetną wentylację. - Korytarz z wnęką: Idealne miejsce na pojemną szafę w zabudowie. - Media: Ogrzewanie miejskie zapewnia komfort i bezproblemowe użytkowanie. Dlaczego warto? To mieszkanie to doskonały wybór zarówno na start, jak i jako pewna inwestycja pod wynajem. Układ pomieszczeń pozwala na nowoczesne wykończenie i maksymalne wykorzystanie każdego metra kwadratowego. Budynek jest niski i kameralny, co zapewnia większy spokój i prywatność. Zapraszam do kontaktu i na prezentację!",tak,,osobna,plastikowe,,,51.78111,19.434213
Łódź Retkinia,ul. Maratońska,2.0,42.0,380000.0,8958.0,Bez pośredników,ponad tydzień temu,9.0,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-maratonska-2-pokojowe-q5c5t0,https://s2.adresowa.pl/oi/13/50/3b50b6_48b2_cover-2-pokojowe-mieszkanie-lodz-retkinia-ul-maratonska.jpg,Łódź Retkinia,ul. Maratońska,4,,blok,8 958,"Oferuję 2-pokojowe mieszkanie o powierzchni 42,42 m² na 4 piętrze, przy ulicy Maratońskiej 77. Mieszkanie jest po całkowitym, generalnym remoncie na początku 2017 roku. Od zera zrobiono nowe instalacje elektryczne, oświetlenie w podwieszanym suficie, wygodne schodowe włączniki oświetlenia. Wymienione zostały wszystkie drzwi (wejściowe są podwójne, co zapewnia dodatkowe wyciszenie). WC i łazienka również zrobione całkowicie od zera. Pod panelami laminowanymi i płytkami na podłodze została na całej powierzchni mieszkania zrobiona nowa, równa wylewka. Umeblowane i wyposażone w sprzęt AGD, w tym pralkę, lodówkę i zmywarkę. Gaz nie jest podłączony, jest za to płyta indukcyjna. Do mieszkania przynależy balkon oraz piwnica. Ogrzewanie jest miejskie. Blok ocieplony, w ostatnim czasie został zamontowany nowy domofon z możliwością otwierania drzwi kodem. Drzwi zostały również wymienione, ocieplono też piwnicę i wymieniono w niej okna. Lokalizacja jest bardzo dogodna. Zarówno przy samej ulicy Maratońskiej jak i od strony osiedla jest dużo miejsc parkingowych. W pobliżu znajdują się przystanki autobusowe, co ułatwia komunikację z centrum miasta. W okolicy znajdziesz: sklepy spożywcze i supermarkety pizzerię i aptekę szkoły i przedszkola plac zabaw i tereny zielone. To mieszkanie to idealna propozycja dla osób ceniących sobie wygodę i spokój. Nie zwlekaj, skontaktuj się ze mną, aby umówić się na prezentację!",tak,,,plastikowe,własność,"Wyposażenie: pralka, lodówka, zmywarka",51.738164,19.392464
Łódź,ul. Rydzowa,2.0,47.0,340000.0,7304.0,Oferta biura nieruchomości,ponad tydzień temu,9.0,https://adresowo.pl/o/mieszkanie-lodz-ul-rydzowa-2-pokojowe-s1u3x0,https://s2.adresowa.pl/oi/44/31/3b6840_8e4f_cover-2-pokojowe-mieszkanie-lodz-ul-rydzowa.jpg,Łódź,ul. Rydzowa,parter,1972.0,blok,7 304,"Na sprzedaż komfortowe, w pełni rozkładowe mieszkanie o powierzchni 46 m², usytuowane na wysokim parterze w zadbanym, 11-piętrowym bloku z 1972 roku, zlokalizowanym w zielonej i doskonale skomunikowanej części Teofilowa - przy ul. Rydzowej w Łodzi. Opis nieruchomości: Lokal składa się z dwóch przestronnych i ustawnych pokoi o zbliżonym metrażu. Salon z ekspozycją wschodnią posiada wyjście na balkon, natomiast sypialnia - od strony zachodniej - wyposażona została w dużą przesuwną szafę. Oddzielna kuchnia z funkcjonalną zabudową, w tym szafkami nad oknem, oferuje dużo miejsca do przechowywania. Łazienka wyposażona w kabinę prysznicową, umywalkę oraz zabudowę z miejscem na przechowywanie. W przedpokoju znajduje się dodatkowa pojemna szafa. Mieszkanie kilka lat temu przeszło gruntowny remont, obejmujący m.in. wymianę instalacji oraz kompleksowe odświeżenie wnętrz. Na podłogach w pokojach zachowano oryginalny parkiet w bardzo dobrym stanie, w pozostałych pomieszczeniach zastosowano kafle. Okna PCV, dodatkowo zabezpieczona kratami. Warto zaznaczyć, że mieszkanie jest ciepłe, bez podzielników ciepła na grzejnikach, co przekłada się na komfort i oszczędności. Lokal sprzedawany jest z pełnym wyposażeniem stałym i sprzętem AGD widocznym na zdjęciach. Budynek i otoczenie: Blok po termomodernizacji, z odświeżoną elewacją oraz czystą, zadbaną klatką schodową. Budynek oddzielony jest od ulic pasem zieleni, chodnikiem oraz parkingiem, co zapewnia ciszę i prywatność. Spokojna okolica z bogatą infrastrukturą: sklepy, przedszkola, szkoły, punkty usługowe oraz tereny rekreacyjne znajdują się w zasięgu krótkiego spaceru. Do mieszkania przynależy komórka lokatorska. W budynku dostępne są usługi wielu dostawców internetu. Dodatkowe informacje: Forma własności: spółdzielcze własnościowe prawo do lokalu Balkon, komórka lokatorska Nieruchomość dostępna od zaraz Kupując nieruchomość z nami, zyskujesz pełne wsparcie na każdym etapie transakcji. Zadbamy o wszystkie formalności, zapewniając Ci komfort i bezpieczeństwo aż do momentu przekazania kluczy. Stefaniak Seweryn +63 House Factory",,,,plastikowe,spółdzielcze własnościowe,Wyposażenie: internet,51.796354,19.374926
Łódź Karolew,ul. Wileńska,3.0,55.0,430000.0,7818.0,Oferta biura nieruchomości,ponad tydzień temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-karolew-ul-wilenska-3-pokojowe-r5v7q6,https://s2.adresowa.pl/oi/4a/67/3b6838_b75e_cover-3-pokojowe-mieszkanie-lodz-karolew-ul-wilenska.jpg,Łódź Karolew,ul. Wileńska,9 / winda,1980.0,blok,7 818,"**Lokalizacja i Otoczenie**: - Położenie na Karolewie to gwarancja doskonałej komunikacji miejskiej, umożliwiającej szybki dostęp do centrum Łodzi i innych części miasta. - W pobliżu znajduje się Atlas Arena, idealna na koncerty i wydarzenia sportowe, oraz całodobowy sklep Carrefour, zapewniający wygodę zakupów o każdej porze. - Osiedle Karolew znane jest z przyjaznej atmosfery oraz bliskości terenów zielonych, co czyni je idealnym miejscem do życia. **Układ Mieszkania (55 m²)**: - **Pokój dzienny**: - Przestronny i jasny, oferuje niesamowity widok na panoramę miasta z 9. piętra. - Idealny do relaksu i spędzania czasu z rodziną lub przyjaciółmi. - **Dwie sypialnie**: - Każda z nich oferuje komfort i prywatność, z możliwością aranżacji według własnych potrzeb. - Doskonałe jako sypialnie, pokoje dziecięce lub gabinet. - **Oddzielna kuchnia**: - Funkcjonalna przestrzeń z miejscem na stół śniadaniowy, gotowa do użytkowania lub do modernizacji według własnych upodobań. - **Łazienka i WC**: - Oddzielne pomieszczenia dla większej wygody i funkcjonalności. - **Przedpokój**: - Przestronny i praktyczny, z miejscem na szafy wnękowe. **Wykończenie i Stan Techniczny**: - Na podłogach znajduje się parkiet, płytki oraz panele, co zapewnia różnorodność i łatwość w utrzymaniu czystości. - Wszystkie okna plastikowe, co gwarantuje dobrą izolację termiczną i akustyczną. - Mieszkanie jest w stanie do zamieszkania, ale oferuje również możliwość remontu i personalizacji wnętrz według własnych preferencji. **Dlaczego warto?** - **Panoramiczny widok**: Z 9. piętra roztacza się niesamowity widok na miasto, który można podziwiać każdego dnia. - **Doskonała lokalizacja**: Bliskość komunikacji miejskiej, sklepów i rozrywek zapewnia wygodę życia codziennego. - **Elastyczność aranżacji**: Mieszkanie gotowe do zamieszkania lub do przekształcenia według własnych potrzeb, co daje pełną swobodę w kreowaniu przestrzeni. **Zapraszamy do kontaktu**: Nie przegap okazji, aby zamieszkać w jednym z najbardziej pożądanych miejsc w Łodzi. Skontaktuj się z nami, aby umówić się na prezentację i doświadczyć wyjątkowego klimatu tego mieszkania. Nasz zespół jest gotowy, aby odpowiedzieć na wszystkie pytania i pomóc w realizacji Twoich marzeń o idealnym domu. Twoje nowe mieszkanie czeka na Ciebie! Zapraszam serdecznie Patryk Zdych",,,,plastikowe,spółdzielcze własnościowe,,51.752301,19.425119
Łódź Górna,ul. Stanisławy Leszczyńskiej,2.0,48.0,495000.0,10313.0,Bez pośredników,ponad tydzień temu,7.0,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-stanislawy-leszczynskiej-2-pokojowe-k0d8j5,https://s2.adresowa.pl/oi/74/12/3b503c_77ad_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-stanislawy-leszczynskiej.jpg,Łódź Górna,ul. Stanisławy Leszczyńskiej,4 / winda,2010.0,blok,10 313,"**Na wstępie pośrednikom i agencjom nieruchomości dziękuję za kontakt.** Sprzedam bezpośrednio mieszkanie własnościowe zlokalizowane w bloku przy ul. Leszczyńskiej w Łodzi. Mieszkanie znajduje się na 4. piętrze w bloku z windą. Rok budowy budynku: 2010. Lokal składa się z: • przedpokoju, • łazienki, • kuchni, • dwóch pokoi, • dużego balkonu. W mieszkaniu zamontowana jest klimatyzacja. W kwietniu 2025 roku mieszkanie zostało gruntownie odświeżone, w ramach czego wykonano: • malowanie całego mieszkania, • wymianę wszystkich mebli na nowe (w kuchni meble robione na wymiar), • wymianę wszystkich sprzętów AGD na nowe: pralka, suszarka, piekarnik, płyta indukcyjna, zmywarka, lodówka itd. • w łazience wymiana armatury oraz mebli • montaż nowych rolet przeciwsłonecznych (w oknach znajdują się również moskitiery), • wymianę drzwi wewnętrznych, • wymianę m.in. wszystkich kontaktów, włączników, karniszy, oświetlenia, listew oraz wiele innych drobnych elementów wykończeniowych. Osiedle jest ogrodzone i monitorowane. Na terenie znajduje się dużo zieleni, o którą codziennie dba ogrodnik, a także prywatny plac zabaw. Okolica jest cicha i spokojna. W pobliżu dostępna jest pełna infrastruktura: sklepy spożywcze, piekarnia, przedszkole, fryzjer, szpital oraz wiele innych punktów usługowych. Wokół budynku znajduje się wiele darmowych miejsc parkingowych, a dodatkowo istnieje możliwość wynajęcia miejsca w garażu podziemnym tuż obok. Mieszkanie jest obecnie zamieszkane, zadbane i nie wymaga żadnych dodatkowych napraw ani remontów — gotowe do wprowadzenia. Zapraszam do kontaktu :)",,tak,,,własność,"Wyposażenie: klimatyzacja, lodówka, piekarnik, pralka, zmywarka",51.704014,19.474072
Łódź Bałuty,ul. Julianowska,3.0,59.0,398250.0,6750.0,Bez pośredników,ponad tydzień temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-julianowska-3-pokojowe-a9h6z2,https://s2.adresowa.pl/oi/74/40/3b4ffa_462b_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-julianowska.jpg,Łódź Bałuty,ul. Julianowska,10,,blok,6 750,"Na sprzedaż mieszkanie trzypokojowe, rozkładowe o powierzchni 59m2 z balkonem. Nieruchomość usytuowana na 10 piętrze, 11 piętrowego wieżowca z lat 70. Mieszkanie znajduje się w bloku niedaleko skrzyżowania ul. Julianowskiej i Zgierskiej. Doskonale skomunikowane z centrum komunikacją miejską, a samochodem dojazd do Manufaktury zajmuje 7min. W pobliżu Park Julianowski, Rynek Bałucki, liczne sklepy, szkoła, przedszkole, przychodnie lekarskie, szpital. Pokoje są rozkładowe. Dwa pokoje, w tym duży z balkonem, wychodzą na stronę wsch.-poł. Trzeci pokój i kuchnia wychodzą na stronę zach.-pół. Pomieszczenia są ustawne i mogą pomieścić wszystko, co niezbędne. Łazienka oddzielona od WC. W przedpokoju jest miejsce na dużą szafę w zabudowie. Do mieszkania przynależy komórka lokatorska. Przed blokiem bezpłatny parking dla wszystkich mieszkańców bloku. Spokojna okolica i mili sąsiedzi. Ogłoszenie prywatne - pośrednikom dziękujemy.",tak,,,,,,51.799496,19.450994
Łódź Polesie,ul. Hipoteczna,2.0,39.0,330000.0,8462.0,Bez pośredników,ponad tydzień temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-hipoteczna-2-pokojowe-t6o3l3,https://s2.adresowa.pl/oi/11/4a/3b4fe6_51bb_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-hipoteczna.jpg,Łódź Polesie,ul. Hipoteczna,1 / winda,,blok,8 462,"Sprzedam słoneczne mieszkanie na I piętrze przy ul. Hipotecznej, z balkonem i oknami na park, oraz z możliwością parkowania za szlabanem (pilot). Mieszkanie ma powierzchnię 39 m2, jest przytulne i funkcjonalne. Rozkład pomieszczeń: - korytarz prowadzący do 2 pokoi i kuchni, wyposażony w szafkę na buty, wieszak, szafę wnękową, oraz dwa pawlacze. - Kuchnia wyposażona w pralkę, lodówkę, zmywarkę, kuchenkę mikrofalową oraz naczynia. - W łazience wanna z prysznicem, suszarka do bielizny, deska do prasowania, toaleta razem. Piwnica ok. 3 m2. Blok po remoncie, nowa winda. Dodatkowo możliwość parkowania od podwórka lub od ulicy. Mieszkanie nadaje się do zamieszkania od zaraz, w zależności od potrzeb może być częściowo umeblowane, lub bez mebli. Spokojna i zielona okolica, blisko przedszkole, szkoły, parki, place zabaw, orlik, Centrum Handlowe Pojezierska, przychodnia, szpital. Miejsce bardzo dobrze skomunikowane z centrum i innymi dzielnicami Łodzi. Czynsz dla spółdzielni ok. 550 zł oraz gaz i prąd według zużycia. Mam również do sprzedania garaż w niedalekiej okolicy - opis w drugim ogłoszeniu. Sprzedaż bezpośrednia. Pośrednikom i Agencjom Nieruchomości dziękuję.",tak,tak,,,,"Wyposażenie: pralka, lodówka, kuchenka, zmywarka, mikrofalówka",51.793951,19.431782
